Motorspeed(%),Actual(m3/h),Actual(Nm3/h),Actual(m3),Actual(Nm3),Filter Press.(hPa),Air Pressure(hPa),Outdoor Temp.('C),Filter Temp.('C),Chamber Temp.('C),Temperature orifice('C),Rel.Humidity(%),Magazine Position,Sample ID,Date
"39,3","2,30","2,20","16,081","15,381","65,7","978,0","2,6","23,2","20,6","26,1","81,1",1,,2023-11-15 16:30:00
"39,3","2,30","2,20","18,378","17,582","66,6","978,0","2,4","22,9","20,6","25,8","81,2",1,,2023-11-15 17:30:00
"39,3","2,30","2,20","20,676","19,807","65,8","978,0","2,4","22,8","20,6","25,6","81,1",1,,2023-11-15 18:30:00
"39,3","2,30","2,20","22,974","22,010","65,2","979,0","2,4","22,7","20,6","25,5","80,9",1,,2023-11-15 19:30:00
"39,3","2,30","2,20","25,271","24,214","65,8","979,0","2,3","22,6","20,6","25,4","81,6",1,,2023-11-15 20:30:00
"39,3","2,30","2,20","27,569","26,419","65,5","979,0","2,3","22,6","20,6","25,3","82,4",1,,2023-11-15 21:30:00
"39,4","2,30","2,21","29,867","28,626","66,1","980,0","2,1","22,5","20,6","25,3","83,6",1,,2023-11-15 22:30:00
"39,4","2,30","2,21","32,165","30,834","66,6","980,0","2,0","22,5","20,6","25,3","84,6",1,,2023-11-15 23:30:00
"39,4","2,30","2,21","34,462","33,044","66,7","980,0","1,9","22,4","20,6","25,2","87,0",1,,2023-11-16 00:30:00
"39,4","2,30","2,21","36,760","35,255","66,4","980,0","1,9","22,3","20,6","25,2","88,1",1,,2023-11-16 01:30:00
"39,4","2,30","2,21","39,058","37,465","66,1","980,0","1,9","22,3","20,6","25,1","88,8",1,,2023-11-16 02:30:00
"39,4","2,30","2,21","41,356","39,676","66,9","981,0","1,9","22,3","20,6","25,1","89,3",1,,2023-11-16 03:30:00
"39,4","2,30","2,21","43,653","41,889","67,5","981,0","1,8","22,3","20,6","25,1","90,5",1,,2023-11-16 04:30:00
"39,4","2,30","2,21","45,951","44,103","66,4","981,0","1,6","22,3","20,6","25,1","92,4",1,,2023-11-16 05:30:00
"39,4","2,30","2,22","48,249","46,319","66,4","981,0","1,4","22,2","20,6","25,0","93,5",1,,2023-11-16 06:30:00
"39,3","2,30","2,22","50,547","48,536","67,2","982,0","1,4","22,1","20,6","25,0","93,3",1,,2023-11-16 07:30:00
"39,3","2,30","2,22","52,844","50,755","67,2","982,0","1,3","22,1","20,6","25,0","92,2",1,,2023-11-16 08:30:00
"39,4","2,30","2,22","54,761","52,607","66,7","982,0","1,2","22,1","20,6","24,9","91,5",1,,2023-11-16 09:20:03
"39,4","2,30","2,20","54,761","52,607","66,7","980,0","2,3","22,8","20,6","25,6","84,9",1,,2023-11-16 09:20:25
"0,0","0,00","0,00","0,000","0,000","0,3","983,0","1,1","22,3","19,6","25,8","91,2",1,1.0,2023-11-16 09:25:03
"0,0","0,00","0,00","0,000","0,000","0,0","983,0","1,1","27,9","20,0","25,8","91,5",1,1.0,2023-11-16 09:30:00
"39,2","2,29","2,22","2,294","2,220","65,7","983,0","1,0","18,8","20,6","24,9","91,2",1,1.0,2023-11-16 10:30:00
"39,3","2,30","2,23","4,592","4,446","65,7","983,0","0,7","18,3","20,6","24,8","91,5",1,1.0,2023-11-16 11:30:00
"39,3","2,30","2,23","6,890","6,675","65,7","983,0","0,5","18,2","20,6","24,8","91,6",1,1.0,2023-11-16 12:30:00
"39,3","2,30","2,23","9,188","8,907","66,0","984,0","0,1","18,1","20,6","24,7","91,1",1,1.0,2023-11-16 13:30:00
"39,4","2,30","2,24","11,485","11,143","65,5","984,0","-0,1","17,9","20,6","24,6","89,5",1,1.0,2023-11-16 14:30:00
"39,3","2,30","2,24","13,783","13,379","66,0","985,0","-0,2","17,8","20,6","24,5","88,0",1,1.0,2023-11-16 15:30:00
"39,4","2,30","2,24","16,081","15,617","65,5","985,0","-0,2","17,7","20,6","24,4","86,6",1,1.0,2023-11-16 16:30:00
"39,3","2,30","2,24","18,378","17,855","66,3","985,0","-0,1","17,7","20,6","24,2","85,4",1,1.0,2023-11-16 17:30:00
"39,3","2,30","2,24","20,676","20,094","66,0","986,0","-0,1","17,6","20,6","24,1","82,6",1,1.0,2023-11-16 18:30:00
"39,3","2,30","2,24","22,974","22,333","65,2","986,0","-0,0","17,6","20,6","24,1","81,9",1,1.0,2023-11-16 19:30:00
"39,3","2,30","2,24","25,271","24,574","66,1","987,0","-0,1","17,6","20,6","24,1","81,3",1,1.0,2023-11-16 20:30:00
"39,3","2,30","2,24","27,188","26,444","65,8","987,0","-0,2","17,6","20,6","24,1","80,6",1,1.0,2023-11-16 21:20:03
"39,3","2,30","2,23","27,188","26,444","66,3","985,0","0,1","17,9","20,6","24,4","86,9",1,1.0,2023-11-16 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,6","987,0","-0,3","28,7","20,2","25,4","80,6",2,2.0,2023-11-16 21:30:00
"39,5","2,29","2,25","2,294","2,243","66,6","987,0","-0,5","18,6","20,6","24,2","81,3",2,2.0,2023-11-16 22:30:00
"39,7","2,30","2,26","4,592","4,499","67,7","988,0","-1,6","18,0","20,6","23,8","86,4",2,2.0,2023-11-16 23:30:00
"39,7","2,30","2,26","6,890","6,762","67,7","989,0","-2,2","17,5","20,6","23,6","83,8",2,2.0,2023-11-17 00:30:00
"39,7","2,30","2,26","9,188","9,026","67,4","989,0","-2,1","17,4","20,6","23,5","81,5",2,2.0,2023-11-17 01:30:00
"39,7","2,30","2,27","11,485","11,292","68,0","990,0","-2,2","17,4","20,6","23,5","82,3",2,2.0,2023-11-17 02:30:00
"39,7","2,30","2,27","13,783","13,559","68,0","990,0","-2,3","17,4","20,6","23,4","80,9",2,2.0,2023-11-17 03:30:00
"39,6","2,30","2,27","16,081","15,829","68,3","991,0","-2,4","17,3","20,6","23,4","79,7",2,2.0,2023-11-17 04:30:00
"39,7","2,30","2,27","18,378","18,100","67,7","991,0","-2,4","17,3","20,6","23,3","78,2",2,2.0,2023-11-17 05:30:00
"39,7","2,30","2,27","20,676","20,374","68,3","992,0","-2,7","17,2","20,6","23,3","75,3",2,2.0,2023-11-17 06:30:00
"39,7","2,30","2,28","22,974","22,650","67,8","992,0","-2,9","17,1","20,6","23,2","75,8",2,2.0,2023-11-17 07:30:00
"39,8","2,30","2,28","25,271","24,930","68,9","993,0","-3,1","17,0","20,6","23,1","74,7",2,2.0,2023-11-17 08:30:00
"39,7","2,30","2,28","27,188","26,835","68,1","993,0","-3,4","16,8","20,6","23,0","75,8",2,2.0,2023-11-17 09:20:03
"39,7","2,30","2,27","27,188","26,835","68,1","991,0","-2,3","17,4","20,6","23,4","79,7",2,2.0,2023-11-17 09:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","995,0","-3,3","27,4","21,5","25,0","74,8",3,3.0,2023-11-17 09:30:00
"39,2","2,29","2,28","2,294","2,280","67,0","994,0","-3,2","16,4","20,6","21,5","74,4",3,3.0,2023-11-17 10:30:00
"39,5","2,30","2,28","4,592","4,563","66,7","995,0","-2,9","16,1","20,6","21,5","70,4",3,3.0,2023-11-17 11:30:00
"39,6","2,30","2,28","6,890","6,847","67,8","995,0","-3,0","16,2","20,6","22,1","69,4",3,3.0,2023-11-17 12:30:00
"39,6","2,30","2,29","9,188","9,133","67,0","995,0","-3,0","16,2","20,6","22,4","69,9",3,3.0,2023-11-17 13:30:00
"39,7","2,30","2,29","11,485","11,422","67,2","996,0","-3,4","16,2","20,6","22,5","71,9",3,3.0,2023-11-17 14:30:00
"39,7","2,30","2,29","13,783","13,713","67,8","996,0","-3,5","16,3","20,6","22,6","71,5",3,3.0,2023-11-17 15:30:00
"39,7","2,30","2,29","16,081","16,005","66,9","997,0","-3,4","16,4","20,6","22,7","66,5",3,3.0,2023-11-17 16:30:00
"39,7","2,30","2,29","18,378","18,300","67,2","997,0","-3,6","16,2","20,6","22,6","69,3",3,3.0,2023-11-17 17:30:00
"39,7","2,30","2,30","20,676","20,597","68,3","998,0","-3,8","16,0","20,6","22,6","66,0",3,3.0,2023-11-17 18:30:00
"39,7","2,30","2,30","22,974","22,895","66,9","998,0","-3,7","16,0","20,6","22,5","67,9",3,3.0,2023-11-17 19:30:00
"39,7","2,30","2,30","25,272","25,195","66,0","998,0","-4,0","16,0","20,6","22,6","68,1",3,3.0,2023-11-17 20:30:00
"39,7","2,30","2,30","27,188","27,115","67,8","999,0","-4,1","16,0","20,6","22,6","67,9",3,3.0,2023-11-17 21:20:03
"39,7","2,30","2,29","27,188","27,115","67,8","997,0","-3,5","16,2","20,6","22,3","69,5",3,3.0,2023-11-17 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,6","1000,0","-4,2","27,4","21,7","24,4","69,0",4,4.0,2023-11-17 21:30:00
"39,7","2,29","2,30","2,294","2,301","67,1","999,0","-4,3","18,7","20,6","22,8","67,3",4,4.0,2023-11-17 22:30:00
"39,9","2,30","2,31","4,592","4,614","66,9","999,0","-5,2","17,8","20,6","22,3","66,4",4,4.0,2023-11-17 23:30:00
"39,9","2,30","2,32","6,890","6,933","66,6","1000,0","-5,8","17,2","20,6","21,9","68,1",4,4.0,2023-11-18 00:30:00
"40,0","2,30","2,32","9,187","9,257","66,6","1000,0","-6,3","16,8","20,6","21,7","69,7",4,4.0,2023-11-18 01:30:00
"40,1","2,30","2,33","11,485","11,585","67,2","1000,0","-6,7","16,5","20,6","21,5","73,0",4,4.0,2023-11-18 02:30:00
"40,1","2,30","2,33","13,783","13,914","67,5","1000,0","-6,8","16,3","20,6","21,4","75,0",4,4.0,2023-11-18 03:30:00
"40,1","2,30","2,33","16,080","16,247","67,8","1001,0","-7,2","16,1","20,6","21,3","79,1",4,4.0,2023-11-18 04:30:00
"40,2","2,30","2,34","18,378","18,586","69,2","1001,0","-7,7","15,9","20,6","21,2","83,9",4,4.0,2023-11-18 05:30:00
"40,1","2,30","2,34","20,676","20,924","68,9","1001,0","-7,7","15,8","20,6","21,1","84,8",4,4.0,2023-11-18 06:30:00
"40,0","2,30","2,34","22,973","23,264","68,4","1001,0","-7,9","15,6","20,6","21,0","86,3",4,4.0,2023-11-18 07:30:00
"40,0","2,30","2,34","25,271","25,605","67,8","1001,0","-7,9","15,7","20,6","21,0","87,7",4,4.0,2023-11-18 08:30:00
"39,7","2,30","2,34","27,188","27,555","67,5","1001,0","-7,6","15,9","20,6","20,7","87,8",4,4.0,2023-11-18 09:20:03
"39,7","2,30","2,33","27,188","27,555","67,5","1001,0","-6,7","16,5","20,6","21,5","77,3",4,4.0,2023-11-18 09:20:26
"0,0","0,00","0,00","0,000","0,000","0,7","1002,0","-6,8","24,5","20,4","21,8","86,2",1,,2023-11-18 09:24:53
"0,0","0,00","0,00","0,000","0,000","0,4","1002,0","-7,0","28,4","20,3","22,2","85,7",1,,2023-11-18 09:30:00
"39,5","2,29","2,32","2,294","2,320","66,9","1002,0","-5,7","18,0","20,6","21,1","82,5",1,,2023-11-18 10:30:00
"39,5","2,30","2,32","4,592","4,639","66,9","1002,0","-5,3","18,0","20,6","21,6","78,7",1,,2023-11-18 11:30:00
"39,5","2,30","2,31","6,890","6,956","67,1","1002,0","-4,0","18,6","20,6","22,1","71,6",1,,2023-11-18 12:30:00
"39,3","2,30","2,31","9,188","9,262","66,8","1002,0","-3,7","19,1","20,6","22,6","66,7",1,,2023-11-18 13:30:00
"39,1","2,30","2,29","11,485","11,555","65,9","1001,0","-2,3","19,2","20,6","22,8","59,3",1,,2023-11-18 14:30:00
"39,5","2,30","2,30","13,783","13,881","67,3","1001,0","-3,7","18,8","20,6","22,6","62,8",1,,2023-11-18 15:30:00
"39,7","2,30","2,31","16,081","16,211","67,9","1002,0","-4,8","18,2","20,6","22,3","68,1",1,,2023-11-18 16:30:00
"39,7","2,30","2,33","18,378","18,536","67,7","1002,0","-6,0","17,6","20,6","21,9","72,3",1,,2023-11-18 17:30:00
"39,7","2,30","2,32","20,676","20,858","67,4","1002,0","-5,6","17,5","20,6","21,7","75,3",1,,2023-11-18 18:30:00
"39,7","2,30","2,32","22,974","23,180","67,7","1002,0","-5,6","17,5","20,6","21,7","77,7",1,,2023-11-18 19:30:00
"39,8","2,30","2,33","25,271","25,506","68,0","1002,0","-6,1","17,3","20,6","21,6","80,0",1,,2023-11-18 20:30:00
"40,0","2,30","2,33","27,569","27,837","68,3","1002,0","-6,7","17,1","20,6","21,5","82,7",1,,2023-11-18 21:30:00
"40,1","2,30","2,34","29,867","30,173","69,1","1001,0","-7,3","16,8","20,6","21,4","85,2",1,,2023-11-18 22:30:00
"39,7","2,30","2,34","32,164","32,509","68,6","1001,0","-7,3","16,6","20,6","21,3","85,1",1,,2023-11-18 23:30:00
"39,9","2,30","2,33","34,462","34,837","68,8","1002,0","-6,3","17,0","20,6","21,3","78,1",1,,2023-11-19 00:30:00
"40,0","2,30","2,33","36,760","37,170","70,3","1002,0","-6,9","17,0","20,6","21,3","79,6",1,,2023-11-19 01:30:00
"40,0","2,30","2,33","39,057","39,502","70,5","1001,0","-7,0","16,9","20,6","21,2","79,5",1,,2023-11-19 02:30:00
"40,1","2,30","2,33","41,355","41,831","69,7","1001,0","-6,6","17,2","20,6","21,3","78,6",1,,2023-11-19 03:30:00
"40,3","2,30","2,34","43,652","44,172","69,1","1000,0","-8,2","16,8","20,6","21,3","83,4",1,,2023-11-19 04:30:00
"40,2","2,30","2,35","45,950","46,518","70,3","1000,0","-8,8","16,3","20,6","21,1","87,0",1,,2023-11-19 05:30:00
"40,4","2,30","2,34","48,248","48,862","71,1","1000,0","-8,7","16,1","20,6","20,8","87,0",1,,2023-11-19 06:30:00
"40,1","2,30","2,34","50,545","51,199","69,7","999,0","-8,0","16,4","20,6","20,7","86,7",1,,2023-11-19 07:30:00
"40,0","2,30","2,33","52,843","53,529","69,1","999,0","-7,2","16,7","20,6","20,9","82,5",1,,2023-11-19 08:30:00
"40,0","2,30","2,32","54,760","55,467","71,2","999,0","-6,4","17,1","20,6","21,1","75,8",1,,2023-11-19 09:20:03
"40,0","2,30","2,33","54,760","55,467","71,2","1002,0","-6,2","17,4","20,6","21,5","77,8",1,,2023-11-19 09:20:26
"0,0","0,00","0,00","0,000","0,000","0,0","1000,0","-6,1","21,5","21,9","22,4","75,4",1,1.0,2023-11-19 09:25:18
"0,0","0,00","0,00","0,000","0,000","0,0","999,0","-6,4","25,6","21,4","22,8","75,1",1,1.0,2023-11-19 09:30:00
"40,0","2,29","2,32","2,294","2,320","67,8","999,0","-6,5","14,9","20,6","21,0","75,5",1,1.0,2023-11-19 10:30:00
"40,0","2,30","2,32","4,592","4,644","68,0","999,0","-6,6","14,6","20,6","21,1","76,8",1,1.0,2023-11-19 11:30:00
"40,0","2,30","2,32","6,890","6,966","66,0","999,0","-6,4","14,9","20,6","21,5","76,7",1,1.0,2023-11-19 12:30:00
"40,0","2,30","2,32","9,187","9,288","68,3","998,0","-6,7","14,9","20,6","21,6","77,9",1,1.0,2023-11-19 13:30:00
"40,0","2,30","2,32","11,485","11,610","68,0","998,0","-6,6","15,0","20,6","21,7","72,7",1,1.0,2023-11-19 14:30:00
"40,0","2,30","2,32","13,783","13,930","68,3","998,0","-6,6","15,0","20,6","21,7","71,3",1,1.0,2023-11-19 15:30:00
"40,0","2,30","2,32","16,080","16,250","68,8","997,0","-6,6","14,9","20,6","21,7","70,8",1,1.0,2023-11-19 16:30:00
"39,9","2,30","2,32","18,378","18,571","69,4","997,0","-6,8","14,8","20,6","21,6","73,7",1,1.0,2023-11-19 17:30:00
"40,0","2,30","2,32","20,676","20,891","68,6","997,0","-6,8","14,7","20,6","21,5","75,0",1,1.0,2023-11-19 18:30:00
"40,0","2,30","2,32","22,974","23,211","68,6","996,0","-6,8","14,8","20,6","21,6","75,3",1,1.0,2023-11-19 19:30:00
"40,2","2,30","2,32","25,271","25,532","69,4","996,0","-7,0","14,8","20,6","21,6","76,4",1,1.0,2023-11-19 20:30:00
"40,2","2,30","2,32","27,379","27,662","68,9","996,0","-7,3","14,6","20,6","21,5","76,1",1,1.0,2023-11-19 21:25:03
"40,1","2,30","2,32","27,379","27,662","68,9","998,0","-6,7","14,8","20,6","21,5","74,8",1,1.0,2023-11-19 21:25:03
"0,0","0,00","0,00","0,000","0,000","0,0","996,0","-7,4","25,5","20,5","22,6","76,1",2,2.0,2023-11-19 21:30:00
"40,1","2,29","2,32","2,294","2,322","67,7","996,0","-7,6","17,0","20,6","21,5","77,0",2,2.0,2023-11-19 22:30:00
"40,2","2,30","2,33","4,592","4,651","68,6","996,0","-8,0","16,4","20,6","21,2","77,3",2,2.0,2023-11-19 23:30:00
"40,2","2,30","2,33","6,890","6,981","66,6","996,0","-8,2","16,3","20,6","21,1","77,8",2,2.0,2023-11-20 00:30:00
"40,1","2,30","2,33","9,187","9,312","66,3","995,0","-8,4","16,1","20,6","21,0","79,7",2,2.0,2023-11-20 01:30:00
"40,1","2,30","2,32","11,485","11,635","68,0","995,0","-7,7","16,5","20,6","21,0","81,0",2,2.0,2023-11-20 02:30:00
"40,0","2,30","2,32","13,783","13,957","67,8","994,0","-7,5","16,9","20,6","21,1","81,1",2,2.0,2023-11-20 03:30:00
"40,0","2,30","2,32","16,080","16,276","66,6","994,0","-7,4","17,0","20,6","21,2","81,0",2,2.0,2023-11-20 04:30:00
"40,1","2,30","2,32","18,378","18,596","67,2","994,0","-7,5","17,1","20,6","21,3","81,3",2,2.0,2023-11-20 05:30:00
"40,1","2,30","2,32","20,676","20,916","68,0","994,0","-7,5","17,1","20,5","21,3","82,3",2,2.0,2023-11-20 06:30:00
"40,1","2,30","2,32","22,974","23,235","67,1","994,0","-7,4","17,2","20,6","21,4","82,3",2,2.0,2023-11-20 07:30:00
"40,1","2,30","2,32","25,271","25,553","67,4","993,0","-7,6","17,2","20,6","21,4","81,4",2,2.0,2023-11-20 08:30:00
"40,1","2,30","2,32","27,324","27,625","67,7","993,0","-7,6","17,3","20,6","21,5","81,4",2,2.0,2023-11-20 09:23:37
"40,1","2,30","2,32","27,324","27,625","68,0","995,0","-7,7","16,9","20,6","21,2","80,3",2,2.0,2023-11-20 09:23:44
"0,0","0,00","0,00","0,000","0,000","0,3","993,0","-7,4","22,3","20,2","22,6","80,8",1,1.0,2023-11-20 09:27:54
"0,0","0,00","0,00","0,000","0,000","0,5","993,0","-7,4","23,6","21,4","22,8","81,2",1,1.0,2023-11-20 09:30:00
"40,2","2,29","2,31","2,294","2,312","68,3","992,0","-7,4","14,3","20,6","22,0","80,8",1,1.0,2023-11-20 10:30:00
"40,1","2,30","2,31","4,592","4,624","66,8","992,0","-7,1","14,2","20,6","22,0","80,8",1,1.0,2023-11-20 11:30:00
"40,0","2,30","2,31","6,890","6,947","66,3","991,0","-6,6","14,6","20,6","22,3","80,6",1,1.0,2023-11-20 12:30:00
"40,0","2,30","2,30","9,187","9,250","66,5","991,0","-6,2","14,8","20,5","22,4","81,2",1,1.0,2023-11-20 13:30:00
"40,0","2,30","2,30","11,485","11,549","66,8","990,0","-6,0","15,1","20,6","22,6","81,8",1,1.0,2023-11-20 14:30:00
"40,0","2,30","2,30","13,783","13,847","66,5","990,0","-6,0","15,1","20,6","22,7","82,5",1,1.0,2023-11-20 15:30:00
"40,2","2,30","2,30","16,080","16,146","67,1","990,0","-6,3","15,0","20,6","22,7","84,4",1,1.0,2023-11-20 16:30:00
"40,2","2,30","2,30","18,378","18,447","67,1","989,0","-6,6","14,8","20,6","22,7","84,4",1,1.0,2023-11-20 17:30:00
"40,1","2,30","2,30","20,676","20,750","67,4","989,0","-6,9","14,7","20,6","22,7","75,8",1,1.0,2023-11-20 18:30:00
"40,2","2,30","2,31","22,973","23,058","67,7","988,0","-7,6","14,3","20,6","22,5","74,5",1,1.0,2023-11-20 19:30:00
"40,2","2,30","2,31","25,271","25,394","67,4","988,0","-8,2","14,0","20,6","22,3","76,8",1,1.0,2023-11-20 20:30:00
"40,1","2,30","2,31","27,188","27,343","67,7","988,0","-8,4","13,8","20,6","22,1","76,3",1,1.0,2023-11-20 21:20:03
"40,1","2,30","2,31","27,188","27,343","67,4","990,0","-6,9","14,6","20,6","22,4","80,0",1,1.0,2023-11-20 21:20:03
"0,0","0,00","0,00","0,000","0,000","0,0","988,0","-8,5","29,0","20,3","24,0","74,7",2,2.0,2023-11-20 21:30:00
"40,2","2,29","2,31","2,294","2,309","66,3","987,0","-8,5","20,0","20,6","22,3","73,9",2,2.0,2023-11-20 22:30:00
"40,2","2,30","2,31","4,592","4,622","66,3","986,0","-8,5","19,0","20,6","21,7","73,5",2,2.0,2023-11-20 23:30:00
"40,3","2,30","2,31","6,890","6,935","66,4","986,0","-8,7","18,9","20,6","21,6","76,2",2,2.0,2023-11-21 00:30:00
"40,3","2,30","2,31","9,187","9,248","66,9","986,0","-8,8","18,7","20,6","21,5","78,5",2,2.0,2023-11-21 01:30:00
"40,3","2,30","2,31","11,485","11,638","66,4","986,0","-8,6","18,7","20,6","21,4","78,6",2,2.0,2023-11-21 02:30:00
"40,2","2,30","2,31","13,783","13,971","67,8","986,0","-8,7","18,6","20,6","21,3","77,4",2,2.0,2023-11-21 03:30:00
"40,1","2,30","2,31","16,080","16,299","66,4","986,0","-8,7","18,4","20,6","21,0","77,2",2,2.0,2023-11-21 04:30:00
"40,3","2,30","2,31","18,378","18,655","67,3","986,0","-8,9","18,3","20,6","20,8","76,4",2,2.0,2023-11-21 05:30:00
"40,2","2,30","2,32","20,676","20,972","66,7","986,0","-9,2","17,9","20,6","20,5","74,6",2,2.0,2023-11-21 06:30:00
"40,1","2,30","2,32","22,973","23,290","66,4","986,0","-9,4","17,7","20,6","20,2","76,2",2,2.0,2023-11-21 07:30:00
"40,2","2,30","2,32","25,271","25,609","67,3","987,0","-9,3","17,6","20,6","20,0","78,0",2,2.0,2023-11-21 08:30:00
"40,1","2,30","2,32","27,188","27,544","67,0","987,0","-9,3","17,5","20,6","19,9","78,4",2,2.0,2023-11-21 09:20:03
"40,1","2,30","2,31","27,188","27,544","66,8","986,0","-8,9","18,5","20,6","21,0","76,5",2,2.0,2023-11-21 09:20:26
"0,0","0,00","0,00","0,000","0,000","0,0","987,0","-9,0","17,6","20,3","21,6","78,9",1,,2023-11-21 09:31:38
"0,0","0,00","0,00","0,000","0,000","0,2","987,0","-9,0","17,6","20,3","21,8","78,9",1,,2023-11-21 09:31:38
"39,8","2,29","2,31","2,293","2,312","65,5","987,0","-8,9","13,2","20,7","19,9","77,9",1,,2023-11-21 10:31:38
"39,8","2,30","2,32","4,591","4,628","66,6","987,0","-8,7","12,8","20,7","19,8","76,4",1,,2023-11-21 11:31:38
"39,8","2,30","2,31","6,889","6,954","66,9","987,0","-8,5","13,2","20,6","20,2","74,3",1,,2023-11-21 12:31:38
"39,8","2,30","2,31","9,186","9,266","66,8","987,0","-8,3","13,4","20,6","20,5","75,4",1,,2023-11-21 13:31:38
"39,7","2,30","2,31","11,484","11,606","66,3","988,0","-8,2","13,4","20,6","20,4","75,1",1,,2023-11-21 14:31:38
"39,8","2,30","2,31","13,782","13,919","66,3","988,0","-8,2","13,3","20,6","20,2","74,1",1,,2023-11-21 15:31:38
"39,9","2,30","2,32","16,080","16,264","66,9","988,0","-8,4","13,1","20,6","20,0","74,7",1,,2023-11-21 16:31:38
"40,0","2,30","2,32","18,377","18,582","67,2","989,0","-8,6","12,8","20,6","19,9","75,5",1,,2023-11-21 17:31:38
"40,0","2,30","2,32","20,675","20,902","66,9","989,0","-8,7","12,6","20,7","19,7","75,3",1,,2023-11-21 18:31:38
"40,0","2,30","2,32","22,973","23,225","67,2","990,0","-9,0","12,5","20,7","19,5","76,9",1,,2023-11-21 19:31:38
"40,1","2,30","2,33","25,270","25,551","66,7","990,0","-9,2","12,3","20,7","19,4","78,9",1,,2023-11-21 20:31:38
"40,1","2,30","2,33","27,568","27,878","68,4","990,0","-9,4","12,1","20,7","19,3","79,6",1,,2023-11-21 21:31:38
"40,1","2,30","2,33","29,866","30,207","68,1","990,0","-9,5","12,0","20,7","19,2","80,0",1,,2023-11-21 22:31:38
"40,0","2,30","2,33","32,163","32,538","67,5","990,0","-9,7","11,8","20,7","19,0","80,1",1,,2023-11-21 23:31:38
"40,0","2,30","2,33","34,461","34,869","67,6","990,0","-9,7","11,7","20,7","18,9","80,8",1,,2023-11-22 00:31:38
"40,0","2,30","2,33","36,759","37,202","67,3","991,0","-9,8","11,6","20,7","18,7","82,2",1,,2023-11-22 01:31:38
"40,0","2,30","2,33","39,056","39,536","66,7","991,0","-9,9","11,4","20,7","18,6","83,5",1,,2023-11-22 02:31:38
"39,9","2,30","2,33","41,354","41,869","67,3","991,0","-9,8","11,3","20,7","18,4","84,1",1,,2023-11-22 03:31:38
"39,9","2,30","2,33","43,652","44,199","67,6","991,0","-9,4","11,4","20,7","18,4","82,6",1,,2023-11-22 04:31:38
"39,9","2,30","2,33","45,949","46,527","67,6","991,0","-9,2","11,5","20,8","18,5","81,8",1,,2023-11-22 05:31:38
"40,0","2,30","2,33","48,247","48,856","67,6","991,0","-9,3","11,5","20,7","18,5","81,9",1,,2023-11-22 06:31:38
"39,9","2,30","2,33","50,545","51,185","67,3","991,0","-9,3","11,5","20,8","18,4","80,9",1,,2023-11-22 07:31:38
"40,0","2,30","2,33","52,842","53,515","67,6","991,0","-9,3","11,5","20,7","18,4","80,6",1,,2023-11-22 08:31:38
"39,9","2,30","2,33","54,696","55,396","67,6","992,0","-9,4","11,4","20,8","18,3","79,9",1,,2023-11-22 09:20:03
"39,9","2,30","2,32","54,696","55,396","67,6","990,0","-9,1","12,2","20,7","19,3","78,9",1,,2023-11-22 09:20:26
"0,0","0,00","0,00","0,000","0,000","0,0","992,0","-9,7","11,6","21,0","19,4","78,1",1,1.0,2023-11-22 09:25:24
"0,0","0,00","0,00","0,000","0,000","0,2","993,0","-9,7","21,0","21,7","19,8","78,4",1,1.0,2023-11-22 09:30:00
"39,6","2,29","2,33","2,294","2,332","64,8","992,0","-9,8","12,6","20,8","18,8","78,7",1,1.0,2023-11-22 10:30:00
"39,5","2,30","2,33","4,592","4,659","63,3","992,0","-8,8","13,1","20,7","19,5","74,6",1,1.0,2023-11-22 11:30:00
"39,5","2,30","2,32","6,890","6,980","64,9","992,0","-8,1","14,1","20,6","20,7","72,4",1,1.0,2023-11-22 12:30:00
"39,8","2,30","2,32","9,188","9,301","64,9","992,0","-8,1","14,9","20,6","21,6","72,8",1,1.0,2023-11-22 13:30:00
"39,7","2,30","2,32","11,485","11,621","64,3","992,0","-8,1","15,3","20,6","22,3","75,7",1,1.0,2023-11-22 14:30:00
"39,9","2,30","2,32","13,783","13,941","63,6","991,0","-8,1","15,7","20,6","22,8","76,7",1,1.0,2023-11-22 15:30:00
"40,1","2,30","2,33","16,081","16,268","65,3","992,0","-8,8","15,8","20,6","23,2","76,5",1,1.0,2023-11-22 16:30:00
"40,2","2,30","2,33","18,378","18,597","64,4","992,0","-9,1","15,8","20,7","23,4","76,3",1,1.0,2023-11-22 17:30:00
"40,1","2,30","2,33","20,676","20,928","65,6","992,0","-9,2","15,9","20,6","23,6","73,1",1,1.0,2023-11-22 18:30:00
"40,1","2,30","2,33","22,974","23,255","65,8","992,0","-8,8","16,1","20,6","23,7","75,9",1,1.0,2023-11-22 19:30:00
"40,0","2,30","2,32","25,271","25,576","63,8","992,0","-8,3","16,5","20,7","24,0","77,8",1,1.0,2023-11-22 20:30:00
"40,1","2,30","2,32","27,188","27,510","65,5","991,0","-8,0","16,9","20,6","24,4","79,5",1,1.0,2023-11-22 21:20:03
"40,1","2,30","2,32","27,188","27,510","66,3","992,0","-8,6","15,2","20,7","22,3","75,8",1,1.0,2023-11-22 21:20:03
