Date;Time;Type;D/N;Pump Run Time Total(h:m);Time of Measurement(h:m);Motorspeed(%);Actual(m3/h);Actual(Nm3/h);Actual(m3);Actual(Nm3);Filter Press.(hPa);Air Pressure(hPa);Outdoor Temp.('C);Filter Temp.('C);Chamber Temp.('C);Temperature orifice('C);Rel.Humidity(%);Magazine Position;Measuring Typ;Sample ID;Max. Planned Pos.;Event;Error
27.01.2024 12:13:47;LVS 3.1;00977;12599:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;994,0;-4,3;;;28,6;81,8;1;Time;;;start of measurement;;
28.01.2024 09:30:00;LVS 3.1;00977;12599:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,3;1006,0;-4,5;;;26,6;82,8;1;Time;;;;
28.01.2024 10:30:00;LVS 3.1;00977;12600:42;1:00;67,5; 2,29; 2,32;   2,295;   2,317;56,0;1005,0;-4,4;;;16,6;82,8;1;Time;;;;;
28.01.2024 11:30:00;LVS 3.1;00977;12601:42;2:00;68,0; 2,30; 2,32;   4,595;   4,638;56,4;1005,0;-4,3;;;16,8;83,3;1;Time;;;;;
28.01.2024 12:30:00;LVS 3.1;00977;12602:42;3:00;68,2; 2,30; 2,32;   6,895;   6,957;56,0;1005,0;-4,1;;;17,9;82,7;1;Time;;;;;
28.01.2024 13:30:00;LVS 3.1;00977;12603:42;4:00;68,5; 2,30; 2,32;   9,195;   9,278;56,7;1005,0;-4,2;;;18,7;83,1;1;Time;;;;;
28.01.2024 14:30:00;LVS 3.1;00977;12604:42;5:00;68,7; 2,30; 2,32;  11,495;  11,596;56,9;1006,0;-3,9;;;19,4;80,3;1;Time;;;;;
28.01.2024 15:30:00;LVS 3.1;00977;12605:42;6:00;68,8; 2,30; 2,32;  13,795;  13,913;57,2;1006,0;-3,7;;;20,1;80,2;1;Time;;;;;
28.01.2024 16:30:00;LVS 3.1;00977;12606:42;7:00;69,0; 2,30; 2,32;  16,095;  16,231;57,4;1006,0;-3,7;;;20,5;81,3;1;Time;;;;;
28.01.2024 17:30:00;LVS 3.1;00977;12607:42;8:00;69,1; 2,30; 2,32;  18,395;  18,551;57,4;1007,0;-3,8;;;20,9;83,1;1;Time;;;;;
28.01.2024 18:30:00;LVS 3.1;00977;12608:42;9:00;69,2; 2,30; 2,32;  20,695;  20,871;57,3;1007,0;-3,7;;;21,3;84,4;1;Time;;;;;
28.01.2024 19:30:00;LVS 3.1;00977;12609:42;10:00;69,3; 2,30; 2,32;  22,995;  23,191;57,6;1007,0;-3,6;;;21,7;84,9;1;Time;;;;;
28.01.2024 20:30:00;LVS 3.1;00977;12610:42;11:00;69,4; 2,30; 2,32;  25,295;  25,511;57,8;1008,0;-3,6;;;22,1;83,8;1;Time;;;;;
28.01.2024 21:30:00;LVS 3.1;00977;12611:42;12:00;69,6; 2,30; 2,32;  27,595;  27,833;57,8;1008,0;-3,7;;;22,5;82,9;1;Time;;;;;
28.01.2024 22:30:00;LVS 3.1;00977;12612:42;13:00;69,8; 2,30; 2,32;  29,895;  30,158;58,0;1008,0;-3,8;;;22,8;83,9;1;Time;;;;;
28.01.2024 23:30:00;LVS 3.1;00977;12613:42;14:00;70,0; 2,30; 2,33;  32,195;  32,486;58,0;1009,0;-4,2;;;23,0;84,2;1;Time;;;;;
29.01.2024 00:30:00;LVS 3.1;00977;12614:42;15:00;70,1; 2,30; 2,33;  34,495;  34,815;58,3;1009,0;-4,3;;;23,1;81,7;1;Time;;;;;
29.01.2024 01:30:00;LVS 3.1;00977;12615:42;16:00;70,1; 2,30; 2,33;  36,795;  37,142;57,7;1009,0;-3,9;;;23,4;81,0;1;Time;;;;;
29.01.2024 02:30:00;LVS 3.1;00977;12616:42;17:00;70,1; 2,30; 2,33;  39,095;  39,468;58,2;1009,0;-3,9;;;23,6;81,3;1;Time;;;;;
29.01.2024 03:30:00;LVS 3.1;00977;12617:42;18:00;70,3; 2,30; 2,33;  41,395;  41,795;58,5;1009,0;-4,0;;;23,9;82,1;1;Time;;;;;
29.01.2024 04:30:00;LVS 3.1;00977;12618:42;19:00;70,4; 2,30; 2,33;  43,695;  44,123;58,4;1009,0;-4,2;;;24,0;83,1;1;Time;;;;;
29.01.2024 05:30:00;LVS 3.1;00977;12619:42;20:00;70,5; 2,30; 2,33;  45,995;  46,454;58,4;1009,0;-4,4;;;24,0;83,9;1;Time;;;;;
29.01.2024 06:30:00;LVS 3.1;00977;12620:42;21:00;70,5; 2,30; 2,33;  48,295;  48,784;58,4;1009,0;-4,4;;;24,2;84,1;1;Time;;;;;
29.01.2024 07:30:00;LVS 3.1;00977;12621:42;22:00;70,5; 2,30; 2,33;  50,595;  51,113;58,4;1009,0;-4,3;;;24,2;83,6;1;Time;;;;;
29.01.2024 08:30:00;LVS 3.1;00977;12622:42;23:00;70,6; 2,30; 2,33;  52,895;  53,440;58,4;1009,0;-4,1;;;24,5;83,5;1;Time;;;;;
29.01.2024 09:30:00;LVS 3.1;00977;12623:42;24:00;70,5; 2,30; 2,33;  55,195;  55,768;58,4;1009,0;-4,1;;;24,7;84,6;1;Time;;;;;
29.01.2024 09:30:03;LVS 3.1;00977;12623:42;24:00;70,5; 2,30; 2,32;  55,197;  55,770;58,7;1009,0;-3,8;;;25,0;84,1;1;Time;;;end;;
29.01.2024 09:30:03;LVS 3.1;00977;12623:42;24:00;70,5; 2,30; 2,32;  55,197;  55,770;58,4;1007,0;-4,0;;;21,8;82,9;1;Time;;;average values;;
30.01.2024 16:43:20;LVS 3.1;00977;12623:42;0:00; 0,0; 0,00; 0,00;   0,000;   0,000; 0,0;1005,0; 0,7;;;29,4;85,8;1;Time;;;start of measurement;;
