TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
247.16,4261.08,4302,1393,100,1,2909,1393,369.55,2023-08-29 07:00:00
217.85,3729.56,3765,1255,100,1,2510,1255,365.98,2023-08-29 08:00:00
285.15,4916.06,4962,2049,100,1,2913,2049,367.92,2023-08-29 09:00:00
314.64,5386.7,5435,2490,100,1,2945,2490,364.72,2023-08-29 10:00:00
302.77,5219.72,5269,1981,93,1,3288,1981,364.94,2023-08-29 11:00:00
269.64,4616.28,4656,1687,100,1,2969,1687,360.46,2023-08-29 12:00:00
312.26,5383.43,5436,1792,100,1,3644,1792,360.18,2023-08-29 13:00:00
287.06,4914.41,4960,2027,100,1,2933,2027,359.15,2023-08-29 14:00:00
303.86,5238.56,5291,2264,100,1,3027,2264,363.06,2023-08-29 15:00:00
353.37,6049.66,6104,3201,100,1,2903,3201,366.58,2023-08-29 16:00:00
383.61,6613.49,6674,3434,100,1,3240,3434,368.63,2023-08-29 17:00:00
310.39,5313.87,5359,2375,100,1,2984,2375,367.92,2023-08-29 18:00:00
352.39,6075.22,6136,2780,93,1,3356,2780,371.81,2023-08-29 19:00:00
313.68,5370.14,5423,2548,100,1,2875,2548,373.35,2023-08-29 20:00:00
318.62,5492.98,5548,2637,100,1,2911,2637,378.08,2023-08-29 21:00:00
335.59,5745.31,5795,2934,100,1,2861,2934,380.4,2023-08-29 22:00:00
370.1,6380.46,6443,3430,100,1,3013,3430,384.68,2023-08-29 23:00:00
306.19,5241.89,5291,2618,100,1,2673,2618,383.38,2023-08-30 00:00:00
277.91,4791.14,4837,2098,100,1,2739,2098,385.2,2023-08-30 01:00:00
202.76,3471.32,3503,1394,100,1,2109,1394,382.49,2023-08-30 02:00:00
170.54,2940.18,2971,955,100,1,2016,955,380.86,2023-08-30 03:00:00
193.97,3320.77,3351,1430,93,1,1921,1430,382.43,2023-08-30 04:00:00
197.77,3409.58,3445,1270,100,1,2175,1270,380.71,2023-08-30 05:00:00
173.49,2970.23,3000,1140,100,1,1860,1140,376.95,2023-08-30 06:00:00
190.01,3275.85,3307,1033,100,1,2274,1033,375.36,2023-08-30 07:00:00
174.42,2986.09,3012,1117,100,1,1895,1117,373.68,2023-08-30 08:00:00
216.23,3727.88,3757,1570,100,1,2187,1570,377.69,2023-08-30 09:00:00
239.51,4100.36,4135,1785,100,1,2350,1785,376.34,2023-08-30 10:00:00
262.09,4518.38,4566,1893,100,1,2673,1893,379.65,2023-08-30 11:00:00
266.64,4564.94,4604,2110,100,1,2494,2110,380.2,2023-08-30 12:00:00
256.35,4419.42,4469,1644,100,1,2825,1644,380.14,2023-08-30 13:00:00
257.96,4416.29,4462,1879,100,1,2583,1879,376.36,2023-08-30 14:00:00
302.12,5208.63,5264,2258,100,1,3006,2258,374.89,2023-08-30 15:00:00
300.37,5142.38,5191,2328,100,1,2863,2328,376.92,2023-08-30 16:00:00
314.76,5426.49,5478,2254,93,1,3224,2254,381.63,2023-08-30 17:00:00
309.56,5299.72,5352,2390,100,1,2962,2390,382.16,2023-08-30 18:00:00
350.78,6047.4,6110,2632,100,1,3478,2632,383.9,2023-08-30 19:00:00
308.15,5275.53,5323,2028,100,1,3295,2028,382.15,2023-08-30 20:00:00
316.35,5453.81,5508,2097,100,1,3411,2097,386.71,2023-08-30 21:00:00
301.8,5166.77,5213,2272,100,1,2941,2272,387.58,2023-08-30 22:00:00
319.57,5509.41,5567,2250,100,1,3317,2250,386.68,2023-08-30 23:00:00
280.49,4801.91,4845,1978,100,1,2867,1978,384.05,2023-08-31 00:00:00
324.63,5596.56,5656,2195,93,1,3461,2195,386.67,2023-08-31 01:00:00
302.06,5171.32,5218,1995,100,1,3223,1995,390.52,2023-08-31 02:00:00
374.5,6456.32,6516,2922,100,1,3594,2922,394.51,2023-08-31 03:00:00
339.8,5817.33,5870,2453,100,1,3417,2453,390.33,2023-08-31 04:00:00
335.89,5790.75,5844,2505,100,1,3339,2505,388.82,2023-08-31 05:00:00
355.13,6079.78,6132,2971,100,1,3161,2971,380.9,2023-08-31 06:00:00
341.84,5893.39,5951,2464,100,1,3487,2464,381.54,2023-08-31 07:00:00
306.86,5253.45,5311,1985,100,1,3326,1985,375.25,2023-08-31 08:00:00
309.84,5341.59,5401,1808,100,1,3593,1808,372.28,2023-08-31 09:00:00
278.56,4768.86,4823,1456,93,1,3367,1456,367.33,2023-08-31 10:00:00
309.21,5330.78,5391,1377,100,1,4014,1377,368.47,2023-08-31 11:00:00
291.62,4992.46,5045,1367,100,1,3678,1367,364.58,2023-08-31 12:00:00
304.09,5242.43,5300,1377,100,1,3923,1377,361.06,2023-08-31 13:00:00
277.36,4748.43,4791,1416,100,1,3375,1416,355.33,2023-08-31 14:00:00
293.45,5059.16,5108,1404,100,1,3704,1404,356.65,2023-08-31 15:00:00
275.14,4710.42,4752,1646,100,1,3106,1646,359.31,2023-08-31 16:00:00
329.5,5680.65,5737,1996,100,1,3741,1996,366.17,2023-08-31 17:00:00
339.85,5818.22,5867,2182,100,1,3685,2182,365.44,2023-08-31 18:00:00
362.14,6243.31,6307,2286,100,1,4021,2286,371.88,2023-08-31 19:00:00
