TCcounts,TCmass,TCconc,AE33_BC6,AE33_ValidData,AE33_b,OC,EC,CO2,EndTimeUTC
145.15,2502.31,2527,600,100,1,1927,600,378.54,2023-11-29 04:00:00
160.83,2753.35,2778,638,100,1,2140,638,376.67,2023-11-29 05:00:00
172.2,2968.69,2998,852,100,1,2146,852,382.11,2023-11-29 06:00:00
198.79,3403.23,3431,1190,100,1,2241,1190,380.4,2023-11-29 07:00:00
228.21,3934.42,3976,1385,100,1,2591,1385,385.96,2023-11-29 08:00:00
254.75,4361.39,4399,1566,100,1,2833,1566,383.48,2023-11-29 09:00:00
243.93,4205.41,4251,1670,100,1,2581,1670,388.58,2023-11-29 10:00:00
273.51,4682.43,4725,1806,100,1,2919,1806,390.09,2023-11-29 11:00:00
279.06,4811.01,4860,1961,100,1,2899,1961,396.7,2023-11-29 12:00:00
257.09,4401.4,4443,1520,100,1,2923,1520,390.39,2023-11-29 13:00:00
245.43,4231.28,4271,1514,93,1,2757,1514,393.4,2023-11-29 14:00:00
227.71,3898.34,3930,1360,100,1,2570,1360,389.64,2023-11-29 15:00:00
224.49,3870.12,3909,1262,100,1,2647,1262,394.48,2023-11-29 16:00:00
222.13,3802.81,3838,1168,100,1,2670,1168,391.21,2023-11-29 17:00:00
220.87,3807.82,3848,1075,100,1,2773,1075,393.95,2023-11-29 18:00:00
210.7,3607.11,3637,924,100,1,2713,924,390.43,2023-11-29 19:00:00
177.81,3065.46,3099,737,100,1,2362,737,396.57,2023-11-29 20:00:00
165.95,2841.1,2867,651,100,1,2216,651,395.21,2023-11-29 21:00:00
151.41,2610.33,2639,505,100,1,2134,505,396.99,2023-11-29 22:00:00
145.38,2488.98,2512,482,100,1,2030,482,390.69,2023-11-29 23:00:00
130.08,2242.5,2266,412,100,1,1854,412,391.76,2023-11-30 00:00:00
132.61,2270.23,2292,364,100,1,1928,364,386.09,2023-11-30 01:00:00
128.02,2207.06,2229,393,100,1,1836,393,388.07,2023-11-30 02:00:00
128.73,2203.79,2226,346,100,1,1880,346,382.69,2023-11-30 03:00:00
130.02,2241.51,2264,428,100,1,1836,428,384.94,2023-11-30 04:00:00
132.1,2261.52,2283,569,100,1,1714,569,381.91,2023-11-30 05:00:00
133.72,2305.31,2328,818,100,1,1510,818,388.74,2023-11-30 06:00:00
168.87,2891.13,2920,985,100,1,1935,985,388.27,2023-11-30 07:00:00
167.97,2895.76,2924,895,100,1,2029,895,389.64,2023-11-30 08:00:00
194.67,3332.76,3366,876,100,1,2490,876,385.7,2023-11-30 09:00:00
205.48,3542.52,3578,1001,100,1,2577,1001,388.33,2023-11-30 10:00:00
181.61,3109.15,3136,729,100,1,2407,729,383.46,2023-11-30 11:00:00
195.74,3374.62,3406,667,100,1,2739,667,383.8,2023-11-30 12:00:00
215.71,3692.87,3723,803,100,1,2920,803,379.51,2023-11-30 13:00:00
214.41,3696.4,3733,892,93,1,2841,892,383.53,2023-11-30 14:00:00
195.84,3352.76,3385,992,100,1,2393,992,380.7,2023-11-30 15:00:00
196.79,3392.66,3427,906,100,1,2521,906,382.89,2023-11-30 16:00:00
219.36,3755.5,3788,842,100,1,2946,842,379.59,2023-11-30 17:00:00
236.47,4076.72,4118,877,100,1,3241,877,382.05,2023-11-30 18:00:00
213.07,3647.84,3681,822,100,1,2859,822,379.02,2023-11-30 19:00:00
